register,name,alt_name,einheit,quelle,typ,type_code,fw_scale,fw_scale_code,anzeige_faktor,elem_size,count,belegt_regs,teil_von,source_ptr_v150,konfidenz,beispiel_entladen,beispiel_laden,v_entladen,v_laden,v_ref_v150,v_dc_entladen,v_backup,v_unter_dod,v_laden_6pack,v_bat_ab,v_boot,min_all,max_all,n_werte,n_logs,notiz
32101,bms_battery_current,dc_current,A,FC03-Read (Descriptor),i16,0x12,/10,3,1,2,1,1,,0x20014F90,hoch,-26267 A,42 A,39269,42,0,1543,,,,,,0,39311,119,8,"CAN +0x02 pgn_1801 'bat_curr(100mA)'. Loest dc_current-Raetsel: BMS-Packstrom 100mA, FW /10 / 0x9965 = Entladung. Lasttest 2026-08-22: Rohwert 39321 (Leerlauf, ca. -0,6 A) -> 39309 (600 W, -12,2 A laut Pack 4). Delta -12 bei Stromaenderung -11,6 A => Aufloesung ca. 1 A pro Zaehlschritt mit Offset um 39321, NICHT 100 mA wie dokumentiert und nicht durch fw_scale /10 erklaerbar. Zwei Punkte reichen fuer die Steigung, der Nullpunkt braucht einen dritten (z.B. Laden). Konfidenz 'mittel': Bedeutung belegt, Skala und Offset offen. Firmware-Beleg 2026-08-22: FUN_0800b024 liest bms[+0x02] als i16 und multipliziert mit 0.1 -> Einheit 0,1 A, Vorzeichen i16. Rueckrechnung des BLE-Werts (-651 W / 53,37 V = -12,2 A) verlangt dort -122 - genau den Wert, den gleichzeitig 34301 (Pack-4-Strom) lieferte. Der Modbus-Scan gab aber 39309. Entweder ist der source_ptr fehlzugeordnet oder zwischen SRAM und Modbus-Ausgabe liegt eine unverstandene Umrechnung. Siehe BLE_vs_Modbus_Leistungswerte_2026-08-22.md. FIRMWARE-FEHLER (belegt 2026-08-22): Read_Serializer @0x08050c14 legt die i16 vorzeichenerweitert in ein uint und teilt bei Skalencode 3 VORZEICHENLOS durch 10. Negative Werte werden dadurch zerstoert. Reproduziert: SRAM -3 -> Modbus 39321, SRAM -122 -> Modbus 39309 (beide Messwerte des Doppelscans exakt getroffen). Positive Werte passieren korrekt. Das Register ist als Strommesswert UNBRAUCHBAR - Rueckrechnung nur mit 1-A-Quantisierung und asymmetrisch zwischen Laden/Entladen. Ersatz: Summe der Pack-Stromregister 34x01 (kein Skalencode, unversehrt). Siehe FW_Bug_Read_Serializer_Vorzeichen_2026-08-22.md. Gegenprobe Ladung 2026-08-22: bei +10,3 A (Pack-Summe +103) lieferte 32101 korrekt 10. Der Vorzeichenfehler ist damit als asymmetrisch BELEGT - nur Entladung betroffen. | KONFIDENZ 2026-08-22 auf hoch angehoben: Feld, Skalierung und Aufbau sind vollstaendig geklaert; die verbliebene Abweichung ist kein Deutungsproblem, sondern der belegte FW-Bug im Read-Serializer (vorzeichenbehaftetes i16 wird unsigned dividiert). Siehe FW_Bug_Read_Serializer_Vorzeichen_2026-08-22.md"
32102,bat_sample_power,unknown_32102,W,FC03-Read (Descriptor),float32,0x24,x1,0,1,4,1,2,,0x20014EB8,hoch,0 W,0 W,0,0,0,0,,,,,,0,5,127,9,"KONFLIKT GELOEST: Quelle 0x20014EB8 ist i16 'bat_sample_power(1W)' (Debug-String). Die float32-Typangabe des Descriptors ist die falsche Seite / identisch mit 30001. Lasttest 2026-08-22: liest 0 in beiden Lastzustaenden, obwohl derselbe Quellzeiger wie 30001 (-34 / -648). Descriptor gibt float32/elem_size 4 an - liefert praktisch nichts. Nicht verwenden, 30001 nehmen."
32103,bat_sample_power_w2,,W,FC03-Read (Descriptor),float32,0x24,x1,0,,4,1,2,32102,,hoch,,,0,0,,,,,,,,0,0,106,4,"Folgeregister 2/2 von 32102. Lasttest 2026-08-22: liest 0 in beiden Lastzustaenden (Folgeregister von 32102, das ebenfalls nichts liefert)."
32104,bms_soc,,%,FC03-Read (Descriptor),u16,0x02,/10,3,1,2,1,1,,0x20014F94,hoch,,,,,,,,,,,,,,0,0,CAN +0x06 'bat_soc(0.1)'. FW teilt /10 (=soc_global)
32105,bms_remaining_energy,battery_total_energy,Wh,FC03-Read (Descriptor),u16,0x02,x1,0,1,2,1,1,,0x20014F96,hoch,,,,,,,10240,10240,15360,,,10240,15360,1222,14,CAN +0x08 pgn_1802 'bat_energy_Wh'
32106,bms_charge_current_limit,,A,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014FA0,hoch,,,,,,,,,,,,,,0,0,CAN +0x12 pgn_1803 'chrg_curr(100mA)'. Alias 35111
32107,bms_discharge_current_limit,,A,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014FA2,hoch,,,,,,,,,,,,,,0,0,CAN +0x14 pgn_1803 'dischrg_curr(100mA)'. Alias 35112
32108,bms_battery_temp,,°C,FC03-Read (Descriptor),i16,0x12,x1,0,0.1,2,1,1,,0x20014F92,hoch,,,,,,,,,,,,,,0,0,CAN +0x04 pgn_1801 'bat_temp(0.1C)'. Alias 35010
32109,bms_pack_count,,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20014F98,hoch,,,,,,,,,,,,,,0,0,CAN +0x0a 'bat_total_nb' (Anzahl vorhandener Packs)
32110,bms_online_mask,,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x20014F99,hoch,,,,,,,,,,,,,,0,0,CAN +0x0b 'bat_online_mask' (u16 Bitmaske: welche Packs online)
32111,bms_work_pack_idx,,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20014F9B,hoch,,,,,,,,,,,,,,0,0,"CAN +0x0d 'work_bat_idx' (aktiver Pack-Index). Lasttest 2026-08-22: stand auf 4; im Doppelscan bewegte sich ausschliesslich Pack 4 (34301 -3 -> -122, 34300 5250 -> 5195, Zellen -34 mV). Beleg dafuer, dass der Venus D immer nur EIN Pack entlaedt. Siehe BLE_vs_Modbus_Leistungswerte_2026-08-22.md. Gegenprobe Ladung 2026-08-22: auch beim Laden ist nur ein Pack aktiv (Pack 4 +103, uebrige 0)."
32112,bms_lock_flag,,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20014FAD,mittel,,,,,,,,,,,,,,0,0,CAN Status-Byte pgn_1804 'lock_flag' (+0x1f)
32113,bms_factory_test,,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20014FAC,mittel,,,,,,,,,,,,,,0,0,CAN Status-Byte pgn_1804 'factory_test' (+0x1e). Alias 30109
32114,config_setpoint_20014FAF,,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20014FAF,niedrig,,,,,,,,,,,,,,0,0,"0x20014FAF wird vom Modbus-Write-Handler (0x08052BB0/0x08052BBC) BESCHRIEBEN -> Config-Setpoint, kein Sensor. Alias 30110"
32200,grid_volt,ac_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014EAC,hoch,252.1 V,237.2 V,2521,2372,2374,,2436,100,2391,,,1,2522,1303,17,Struct +0x10 'grid_volt(0.1V)'. Alias 30004
32201,grid_volt_dup,ac_voltage_2,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014EAC,hoch,252.1 V,237.2 V,2521,2372,2376,5330,,,,,,0,5330,101,7,identische Quelle wie 32200 -- kein eigener Messwert
32202,grid_sample_power,ac_power_hi,W,FC03-Read (Descriptor),i16,0x12,x1,0,1,4,1,2,,0x20014EB4,hoch,,,,,0,39269,,,,,,0,65535,13,4,Alias 30006 (Struct +0x18) / elem_size 4 bei i16 bleibt Descriptor-Inkonsistenz
32203,grid_sample_power_w2,ac_power_lo,W,FC03-Read (Descriptor),i16,0x12,x1,0,,4,1,2,32202,,hoch,,,,,0,0,,,,,,0,64262,13,4,Folgeregister 2/2 von 32202
32204,grid_pf,ac_frequency,Hz,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014EAE,hoch,50 Hz,50 Hz,500,500,499,,500,10,499,,,10,49320,1303,17,Struct +0x12 'grid_pf(0.1Hz)' = Netzfrequenz. Typ u16
32300,off_grid_volt,ac_offgrid_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014EB0,hoch,,,,,5,,2412,8,7,,,3,2443,1223,15,Struct +0x14 'off_grid_volt(0.1V)'. Alias 30005
32301,ac_offgrid_voltage_dup,ac_offgrid_voltage_2,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014EB0,hoch,,,,,5,,2412,8,7,,,3,2443,1223,15,KORREKTUR: identische Quelle wie 32300 -- NICHT ac_offgrid_current
32302,off_grid_power,ac_offgrid_power,W,FC03-Read (Descriptor),i16,0x12,x1,0,1,2,1,1,,0x20014EB6,hoch,,,,,0,,359,0,0,,,0,3233,1223,15,Struct +0x1a 'off_grid_power(1W)'. Alias 30007. Alias zu 30007; speist ueber die gemeinsame Quelle das BLE-Feld 'Backup Load'. Siehe BLE_vs_Modbus_Leistungswerte_2026-08-22.md
33000,total_charging_energy,total_charging_energy,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,0.01,4,1,2,,0x20014D9C,hoch,,,,,0,,0,0,0,,,0,6,1224,15,u32 = 2 Register / FW teilt durch 10 -> Ergebnis in 0.01 kWh
33001,total_charging_energy_w2,total_charging_energy_lo,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,,4,1,2,33000,,hoch,,,,,85,,30296,30296,31386,,,85,31546,1223,15,Folgeregister 2/2 von 33000
33002,total_discharging_energy,total_discharging_energy,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,0.01,4,1,2,,0x20014DA0,hoch,,,,,0,,0,0,0,,,0,0,1223,15,u32 = 2 Register / FW teilt durch 10
33003,total_discharging_energy_w2,total_discharging_energy_lo,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,,4,1,2,33002,,hoch,,,,,0,,24843,25130,25130,,,0,25819,1223,15,Folgeregister 2/2 von 33002
33004,daily_charging_energy,daily_charging_energy,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,0.01,4,1,2,,0x20014DAC,hoch,,,,,0,,0,0,0,,,0,0,1223,15,u32 = 2 Register / FW teilt durch 10
33005,daily_charging_energy_w2,daily_charging_energy_lo,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,,4,1,2,33004,,hoch,,,,,85,,0,0,1090,,,0,1090,1223,15,Folgeregister 2/2 von 33004
33006,daily_discharging_energy,daily_discharging_energy,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,0.01,4,1,2,,0x20014DB0,hoch,,,,,0,,0,0,0,,,0,0,1223,15,u32 = 2 Register / FW teilt durch 10
33007,daily_discharging_energy_w2,daily_discharging_energy_lo,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,,4,1,2,33006,,hoch,,,,,0,,395,682,682,,,0,682,1223,15,Folgeregister 2/2 von 33006
33008,monthly_charging_energy,monthly_charging_energy,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,0.01,4,1,2,,0x20014DA4,hoch,,,,,0,,0,0,0,,,0,0,1223,15,u32 = 2 Register / FW teilt durch 10
33009,monthly_charging_energy_w2,monthly_charging_energy_lo,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,,4,1,2,33008,,hoch,,,,,85,,1715,1715,2805,,,85,2805,1223,15,Folgeregister 2/2 von 33008
33010,monthly_discharging_energy,monthly_discharging_energy,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,0.01,4,1,2,,0x20014DA8,hoch,,,,,0,,0,0,0,,,0,0,1223,15,u32 = 2 Register / FW teilt durch 10
33011,monthly_discharging_energy_w2,monthly_discharging_energy_lo,kWh,FC03-Read (Descriptor),u32,0x04,/10,3,,4,1,2,33010,,hoch,,,,,0,,1698,1984,1984,,,0,1984,1223,15,Folgeregister 2/2 von 33010
34000,pack1_bat_volt,pack1_bat_volt,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.01,2,1,1,,0x20014FB4,hoch,,,,,5329,,5249,5082,5341,,,6,5500,1224,15,"Pack-Struct Stride 0x60 / Alias 30100 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Volt' (BMS v118, nachtraeglich disassembliert)"
34001,pack1_bat_curr,pack1_bat_curr,A,FC03-Read (Descriptor),i16,0x12,x1,0,0.1,2,1,1,,0x20014FB6,hoch,,,,,0,,0,65535,0,,,0,65535,1237,17,"Pack-Struct Stride 0x60 / Alias 30101 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Curr' (BMS v118, nachtraeglich disassembliert). Kein Skalencode, daher vom Read_Serializer-Vorzeichenfehler NICHT betroffen - verwendbarer Ersatz fuer 32101 (bms_battery_current). Da immer nur ein Pack entlaedt, liefert die Summe aller 34x01 den Strom, den die Firmware intern nutzt. Siehe FW_Bug_Read_Serializer_Vorzeichen_2026-08-22.md"
34002,pack1_soc,pack1_bat_soc,%,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014FB8,hoch,57.7 %,70.1 %,577,701,887,,407,79,899,,,0,1000,1304,17,"Rohwert in 0.1% -- FW skaliert NICHT. Alias 37005 liefert denselben Wert bereits /10 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Soc' (BMS v118, nachtraeglich disassembliert)"
34003,pack1_cycle_count,pack1_cycle_count,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x20014FBA,hoch,,,,,12,,7,7,0,,,0,5148,1224,15,"Pack1-Struct +0x06. BMS-FW 'Cyc Cnt' / BESTAETIGT durch Live-Scans (kleine monotone Werte 0/1/6/7/10/12) und BLE-Offset 0x18 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Cyc Cnt' (BMS v118, nachtraeglich disassembliert)"
34004,pack1_mos_status,pack1_charge_status,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20014FC2,mittel,,,0,0,0,2488,0,3,0,,,0,5383,1324,21,"Pack1-Struct +0x0e (u8). BMS-FW 'Chg Mos/Dsg Mos' / BESTAETIGT durch Live-Scans (Wertebereich 0..3 = genau 2 Flags) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Chg/Dsg Mos' (BMS v118, nachtraeglich disassembliert)"
34005,pack1_max_cell_voltage,pack1_cell_v_max,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20014FC4,hoch,,,,,3332,,3283,3178,3339,,,0,3562,1224,15,"Rohwert in mV / Alias 30102/37007 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Max Cell' (BMS v118, nachtraeglich disassembliert)"
34006,pack1_min_cell_voltage,pack1_cell_v_min,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20014FC6,hoch,,,,,3330,,3280,3175,3337,,,111,3435,1224,15,"Rohwert in mV / Alias 30103/37008 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Min Cell' (BMS v118, nachtraeglich disassembliert)"
34007,pack1_protect1,pack1_protect1,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x20014FCC,hoch,,,,,0,,0,0,0,0,0,0,7,1342,21,"Pack+0x18. KORRIGIERT 2026-08-16: BMS CAN_TX_PerPack_10Msgs Frame 0x23 Byte0-1 = Protect1 (Schutz-Bitmaske 1), NICHT status_flags. Live 0..7 passt. Store-Handler CAN_Store_PerPack_Grp23_Overview3."
34008,pack1_protect2,pack1_protect2,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x20014FCE,hoch,,,,,0,,0,0,0,0,0,0,0,1342,21,Pack+0x1a. KORRIGIERT 2026-08-16: Frame 0x23 Byte2-3 = Protect2 (Schutz-Bitmaske 2). War faelschlich protect1.
34009,pack1_bms_reserved_5a,pack1_status_5a,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x20014FD0,mittel,,,,,0,,0,0,0,0,0,0,3219,1342,21,"Pack+0x1c. KORRIGIERT 2026-08-16: Frame 0x23 Byte4-5 = BMS-Struct-Feld @+0x5a (im BMS-Debug-Print NICHT benannt, Live ~0). War faelschlich protect2. | ERSTE LIVE-BEOBACHTUNG 2026-08-25: Das Feld ist NICHT konstant 0. Bei Tiefentladung (2100-2600 W, SoC 15->14 %) sprang es bei Pack 2 um 12:04:21 und bei Pack 3 um 12:08:03 jeweils von 0 auf 2 und war beim naechsten Poll wieder 0. Da der DEV-Pollzyklus rund 70 s betraegt, ist die Dauer nur nach oben begrenzt (<= 78 s bzw. <= 66 s) -- der Impuls kann deutlich kuerzer gewesen sein. Fehlerstatus und Alarmstatus standen durchgehend auf 0, es war also KEINE Stoerung. Kontext: Die Packs tragen die Last reihum (Packstrom-Sensoren zeigen jeweils nur ein aktives Pack mit rund -50 A); die beiden Impulse fielen in den letzten Ablaufabschnitt, dessen Packstrom um 12:09:09 auf 0 ging. Der Standby um 12:10:50 war ein vom Nutzer ausgeloester Neustart und gehoert NICHT zum Geraeteverhalten -- das Ende der Messreihe ist dadurch abgeschnitten, nicht geraeteseitig abgeschlossen. HYPOTHESE (unbestaetigt): Markierung eines Pack-Wechsels oder eine pack-individuelle Tiefentlade-Warnung. Zur Klaerung muesste scan_interval fuer die 34x09-Register waehrend eines Entladetests auf 'high' stehen, sonst faellt der Impuls zwischen zwei Polls."
34010,pack1_bms_version,pack1_bms_version,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x20014FD2,hoch,,,,,118,,116,116,116,,,116,3216,1224,15,"Pack1-Struct +0x1e. BESTAETIGT durch Live-Scans (Werte 116/118/1177 = BMS-FW-Versionen) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Version' (BMS v118, nachtraeglich disassembliert)"
34011,pack1_temp_1,pack1_env_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20014FFE,hoch,,,,,313,,334,360,364,,,0,419,1224,15,Pack+0x4a. KORRIGIERT 2026-08-16: BMS Frame 0x41 Byte2-3 = ENV NTC (Umgebungstemperatur). Store-Handler CAN_Store_PerPack_Grp41_NTC. Faktor 0.1 degC.
34012,pack1_temp_2,pack1_mos_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015000,hoch,,,,,253,,311,363,310,,,0,569,1224,15,Pack+0x4c. KORRIGIERT 2026-08-16: BMS Frame 0x41 Byte4-5 = MOS NTC (MOSFET-Temperatur). Faktor 0.1 degC.
34013,pack1_ntc_block,pack1_cell_ntc_2,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,,0x20014FF4,hoch,,,,,250,,252,306,308,,,0,335,1224,15,"Pack1-Struct +0x40, 4 Elemente -> 34013-34016. BESTAETIGT: BMS CAN-Gruppe 0x40 = 4 NTC / Live 11.6-36.1 degC"
34014,pack1_ntc_block[2],pack1_cell_ntc_3,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34013,,hoch,,,,,254,,251,295,323,,,116,340,1224,15,Folgeregister 2/4 von 34013
34015,pack1_ntc_block[3],pack1_mos_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34013,,hoch,,,,,252,,249,298,319,,,222,361,1224,15,Folgeregister 3/4 von 34013
34016,pack1_ntc_block[4],pack1_env_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34013,,hoch,,,,,253,,250,292,321,,,221,338,1224,15,Folgeregister 4/4 von 34013
34017,pack1_ntc_unused,pack1_avg_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015002,hoch,,,,,0,,0,0,0,0,0,0,327,1342,21,Pack+0x4e. GEKLAERT 2026-08-16: BMS Frame 0x41 Byte6-7 werden auf 0 gesetzt -> Register ist konstruktionsbedingt IMMER 0 (erklaert 'Live meist 0'). Kein echtes Messfeld.
34018,pack1_cell_voltage_1_16,pack1_cell_1_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,,0x20014FD4,hoch,,,,,3330,,3282,3177,3338,,,316,3439,1224,15,"Pack1-Struct +0x20, 16 Elemente -> 34018-34033. BESTAETIGT: BMS CAN-Gruppen 0x30-0x33 / Live 3177-3441 mV"
34019,pack1_cell_voltage_1_16[2],pack1_cell_2_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3281,3177,3338,,,318,3439,1224,15,Folgeregister 2/16 von 34018
34020,pack1_cell_voltage_1_16[3],pack1_cell_3_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3330,,3280,3176,3338,,,315,3436,1224,15,Folgeregister 3/16 von 34018
34021,pack1_cell_voltage_1_16[4],pack1_cell_4_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3332,,3281,3178,3339,,,0,3441,1224,15,Folgeregister 4/16 von 34018
34022,pack1_cell_voltage_1_16[5],pack1_cell_5_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3281,3175,3338,,,3023,3562,1224,15,Folgeregister 5/16 von 34018
34023,pack1_cell_voltage_1_16[6],pack1_cell_6_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3281,3176,3338,,,3024,3439,1224,15,Folgeregister 6/16 von 34018
34024,pack1_cell_voltage_1_16[7],pack1_cell_7_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3330,,3281,3177,3338,,,3028,3438,1224,15,Folgeregister 7/16 von 34018
34025,pack1_cell_voltage_1_16[8],pack1_cell_8_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3282,3178,3338,,,3036,3437,1224,15,Folgeregister 8/16 von 34018
34026,pack1_cell_voltage_1_16[9],pack1_cell_9_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3330,,3281,3177,3338,,,3036,3435,1224,15,Folgeregister 9/16 von 34018
34027,pack1_cell_voltage_1_16[10],pack1_cell_10_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3283,3177,3338,,,3033,3438,1224,15,Folgeregister 10/16 von 34018
34028,pack1_cell_voltage_1_16[11],pack1_cell_11_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3281,3176,3338,,,3026,3437,1224,15,Folgeregister 11/16 von 34018
34029,pack1_cell_voltage_1_16[12],pack1_cell_12_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3331,,3282,3177,3339,,,3032,3436,1224,15,Folgeregister 12/16 von 34018
34030,pack1_cell_voltage_1_16[13],pack1_cell_13_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3330,,3281,3175,3338,,,3026,3437,1224,15,Folgeregister 13/16 von 34018
34031,pack1_cell_voltage_1_16[14],pack1_cell_14_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3332,,3282,3177,3339,,,3028,3437,1224,15,Folgeregister 14/16 von 34018
34032,pack1_cell_voltage_1_16[15],pack1_cell_15_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3330,,3280,3174,3338,,,3014,3439,1224,15,Folgeregister 15/16 von 34018
34033,pack1_cell_voltage_1_16[16],pack1_cell_16_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34018,,hoch,,,,,3330,,3280,3174,3337,,,3019,3455,1223,15,Folgeregister 16/16 von 34018
34100,pack2_bat_volt,pack2_bat_volt,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.01,2,1,1,,0x20015014,hoch,,,,,5326,,5241,5112,5339,,,3218,5510,1224,15,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Volt' (BMS v118, nachtraeglich disassembliert)"
34101,pack2_bat_curr,pack2_bat_curr,A,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015016,hoch,,,,,0,,0,0,0,,,0,65533,1236,17,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Curr' (BMS v118, nachtraeglich disassembliert). Kein Skalencode, daher vom Read_Serializer-Vorzeichenfehler NICHT betroffen - verwendbarer Ersatz fuer 32101 (bms_battery_current). Da immer nur ein Pack entlaedt, liefert die Summe aller 34x01 den Strom, den die Firmware intern nutzt. Siehe FW_Bug_Read_Serializer_Vorzeichen_2026-08-22.md"
34102,pack2_soc,pack2_bat_soc,%,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015018,mittel,48.6 %,70.1 %,486,701,897,,406,99,900,,,3,2526,1303,17,"Rohwert in 0.1% | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Soc' (BMS v118, nachtraeglich disassembliert)"
34103,pack2_cycle_count,pack2_cycle_count,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x2001501A,hoch,,,,,10,,6,6,0,,,0,10,1223,15,"Pack2-Struct +0x06. BMS-FW 'Cyc Cnt' / BESTAETIGT durch Live-Scans (kleine monotone Werte 0/1/6/7/10/12) und BLE-Offset 0x18 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Cyc Cnt' (BMS v118, nachtraeglich disassembliert)"
34104,pack2_mos_status,pack2_charge_status,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20015022,mittel,,,0,0,0,0,0,0,0,,,0,686,1323,21,"Pack2-Struct +0x0e (u8). BMS-FW 'Chg Mos/Dsg Mos' / BESTAETIGT durch Live-Scans (Wertebereich 0..3 = genau 2 Flags) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Chg/Dsg Mos' (BMS v118, nachtraeglich disassembliert)"
34105,pack2_max_cell_voltage,pack2_cell_v_max,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20015024,hoch,,,,,3330,,3277,3196,3338,,,3075,3587,1223,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Max Cell' (BMS v118, nachtraeglich disassembliert)"
34106,pack2_min_cell_voltage,pack2_cell_v_min,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20015026,hoch,,,,,3328,,3274,3194,3336,,,3064,3438,1223,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Min Cell' (BMS v118, nachtraeglich disassembliert)"
34107,pack2_protect1,pack2_protect1,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x2001502C,hoch,,,,,0,,0,0,0,0,0,0,0,1341,21,"Pack+0x18. KORRIGIERT 2026-08-16: BMS CAN_TX_PerPack_10Msgs Frame 0x23 Byte0-1 = Protect1 (Schutz-Bitmaske 1), NICHT status_flags. Live 0..7 passt. Store-Handler CAN_Store_PerPack_Grp23_Overview3."
